identifier,TopicValue2,Topic,TopicValue,Month,Publisher,Author,Title,description,february_people_cathedral_aftershocks_rubble_buildings_september,city_council_community_reports_chief_executive_government_public,aftershocks_people_house_woman_september_couple_disaster,red_zone_homes_people_areas_damage_central,february_south_pike_river_zealand_island_news_september,describes_experience_touches_sep_family_work_dunedin,eqc_work_rebuild_commission_heading_ian_homes,buildings_city_heritage_architect_notes_discusses_auckland,john_key_labelled_cup_prime_february_rugby_world_representing,buildings_time_february_ring_moon_rubble_devastated,mayor_bob_parker_mp_local_february_special_anderton,finance_government_billion_economy_bill_english_rate_bank,insurance_recent_companies_house_ami_community_company,people_woman_newspaper_reading_comments_headline_february,city_people_university_cbd_including_magnitude_effects,party_year_gas_energy_oil_leader_exploration,people_february_september_jersey_victims_replies_zealand
DCDL-0015713,11.9856759176365,mayor_bob_parker_mp_local_february_special_anderton,0.985675917636526,2010-10,Timaru herald (Newspaper),"Evans, Malcolm Paul",""Christchurch quake has affected some more than others" 30 September 2010","Christchurch Mayor Bob Parker smiles from the top of a cliff while Jim Anderton his chief rival for mayor in the local body elections to be held on 9th October 2010 lands with a bump as the ground on which he was standing collapses Refers to the unexpected and advantageous public exposure gained by the incumbent mayor because of the Christchurch earthquake on 4 September",0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.985675917636526,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
DCDL-0015713A,11.9856759176365,mayor_bob_parker_mp_local_february_special_anderton,0.985675917636526,2010-10,Wellingtonian (Newspaper),"Evans, Malcolm Paul",""Christchurch quake has affected some more than others" 30 September 2010","Christchurch Mayor Bob Parker smiles from the top of a cliff while Jim Anderton his chief rival for mayor in the local body elections to be held on 9th October 2010 lands with a bump as the ground on which he was standing collapses Refers to the unexpected and advantageous public exposure gained by the incumbent mayor because of the Christchurch earthquake on 4 September",0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.985675917636526,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099,0.000895255147717099
DCDL-0015720,11.7384464110128,mayor_bob_parker_mp_local_february_special_anderton,0.738446411012783,2010-10,Timaru herald (Newspaper),"Evans, Malcolm Paul",""Here's me helping Christchurch people hurt by the quake. ... In fact I've been so busy helping Christchurch ...I forgot about the election." 4 October 2010","In a series of five out of six caricatures Christchurch Mayor Bob Parker shows photographs of himself helping people hurt by the 4 September earthquake and helping Christchurch after the earthquake In the sixth caricature he disingenuously smirks and says that he has been so busy helping Christchurch that he forgot about the Mayoral election he then affects a philosophical stance about his chances Refers to the advantage that the earthquake of 4th September has given the incumbent mayor Bob Parker in the local body elections of 9th October",0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.738446411012783,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.246804326450344
DCDL-0015726,12.9776847977685,finance_government_billion_economy_bill_english_rate_bank,0.97768479776848,2010-10,Dominion post (Newspaper),"Scott, Thomas","Scott, Thomas, 1947-:'Relax, it's not an aftershock. It's the Canterbury Earthquake Response and Recovery Act...' 5 October 2010","Refers to the government s Canterbury Earthquake Response and Recovery Act suggesting that it removes constitutional safeguards 26 experts in constitutional law from all six of the country s law faculties have penned a letter condemning the Government s earthquake response legislation",0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.97768479776848,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
DCDL-0015726A,12.9776847977685,finance_government_billion_economy_bill_english_rate_bank,0.97768479776848,2010-10,Nelson mail (Newspaper),"Scott, Thomas","Scott, Thomas, 1947-:'Relax, it's not an aftershock. It's the Canterbury Earthquake Response and Recovery Act...' 5 October 2010","Refers to the government s Canterbury Earthquake Response and Recovery Act suggesting that it removes constitutional safeguards 26 experts in constitutional law from all six of the country s law faculties have penned a letter condemning the Government s earthquake response legislation",0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.97768479776848,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001
DCDL-0015734,5.984267453294,february_south_pike_river_zealand_island_news_september,0.984267453294002,2010-09,Press (Christchurch, N.Z.) (Newspaper),"Nisbet, Alastair",""The bin!... not the portaloo!" 25 September 2010","The small crane on the back of a rubbish truck has picked up a whole portaloo and dumped its contents a man with his pants around his ankles into the rubbish The driver tells the crane operator that he should have emptied the bin Not the portaloo A streetsign reads Avonside Refers to the use of portaloos in parts of Christchurch since the earthquake of 4th September because of damage to plumbing infrastructure",0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.984267453294002,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877,0.000983284169124877
DCDL-0015735,5.70992366412214,february_south_pike_river_zealand_island_news_september,0.709923664122137,2010-09,Press (Christchurch, N.Z.) (Newspaper),"Nisbet, Alastair",""So... er, has the sewer been down long?" 30 September 2010","A man knocks at the door of a portaloo and asks if the sewer has been down long The portaloo has a TV mast a washingline a letterbox and flowers planted outside In the background is a wrecked house Refers to the use of portaloos in parts of Christchurch since the earthquake of 4th September because of damage to plumbing and sewage infrastructure",0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.709923664122137,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.0556161395856052,0.219193020719738,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
DCDL-0015760,5.71642808452624,february_south_pike_river_zealand_island_news_september,0.716428084526244,2010-10,Shipping Gazette (Serial),"Smith, Ashley W","News- The Lyttleton Port Co. has halted merger talks with Otago since the 'quake, saying 'the landscape has changed'. 6 October 2010","An official at the Otago Port Co stares in bewilderment at the feet of his colleague at the Lyttelton Port Company who says Ah that might do it for now as he hangs upside down by his feet from his upturned desk in the aftermath of the 4th September Canterbury earthquake Text above reads News the Lyttelton Port Co has halted merger talks with Otago since the quake saying the landscape has changed Refers to the news that Lyttelton Port the South Island s biggest port abandoned two years of merger talks with rival Port Otago because it is preoccupied with rebuilding after the Canterbury earthquake",0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.716428084526244,0.0688479890933879,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.000681663258350375,0.0347648261758691,0.000681663258350375,0.171097477845944,0.000681663258350375,0.000681663258350375,0.000681663258350375
DCDL-0015784,1.52281616688396,february_people_cathedral_aftershocks_rubble_buildings_september,0.522816166883963,2010-10,Press (Christchurch, N.Z.) (Newspaper),"Nisbet, Alastair","Brownbait patties - $2 per kilo. 6 October 2010","The cartoon shows a platter of Brownbait patties 2 per kilo In the background is a contaminated river Refers to the contamination of Canterbury s waterways after the earthquake of 4th September which resulted in sewerage pipes being damaged thus contaminating the rivers This means that people should not be attempting to catch whitebait in these rivers during the annual whitebait season which is open between 15 August and 30 November",0.522816166883963,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.262059973924381,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.00130378096479791,0.196870925684485,0.00130378096479791
DCDL-0015839,1.58220502901354,february_people_cathedral_aftershocks_rubble_buildings_september,0.58220502901354,2010-10,Press (Christchurch, N.Z.) (Newspaper),"Nisbet, Alastair",""Now that's earthquake strengthening!" 19 October 2010","The cartoon shows a large church and two other buildings swaying around on spiral earthquake strengthening seismic restraints As they sway they ring doing doing Refers to the intention to strengthen buildings after the Christchurch earthquake of 4th September and its numerous after shocks",0.58220502901354,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.195357833655706,0.00193423597678917,0.195357833655706,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917
DCDL-0015856,3.98628963153385,aftershocks_people_house_woman_september_couple_disaster,0.986289631533847,2010-10,Press (Christchurch, N.Z.) (Newspaper),"Evans, Malcolm Paul",""We have land for sale and foreigners are welcome!" 19 October 2010","A man and woman clutch each other in terror as their house rocks in an aftershock the man grabs his phone and offers his land for sale adding that foreigners are welcome Refers to the Canterbury earthquake of 4th September 2010 and significant aftershocks and links this to the debate about whether New Zealand should be selling land particularly farms to foreigners",0.000856898029134533,0.000856898029134533,0.986289631533847,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533
DCDL-0015856A,3.98628963153385,aftershocks_people_house_woman_september_couple_disaster,0.986289631533847,2010-10,Timaru herald (Newspaper),"Evans, Malcolm Paul",""We have land for sale and foreigners are welcome!" 19 October 2010","A man and woman clutch each other in terror as their house rocks in an aftershock the man grabs his phone and offers his land for sale adding that foreigners are welcome Refers to the Canterbury earthquake of 4th September 2010 and significant aftershocks and links this to the debate about whether New Zealand should be selling land particularly farms to foreigners",0.000856898029134533,0.000856898029134533,0.986289631533847,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533,0.000856898029134533
