identifier,text
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:1.29.4,on the return of the herald without any peaceful answer from the corinthians their ships being now manned they put out to sea to meet the enemy with a fleet of eighty sail forty were engaged in the siege of epidamnus formed line and went into action
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:1.29.5,and gained a decisive victory and destroyed fifteen of the corinthian vessels the same day had seen epidamnus compelled by its besiegers to capitulate the conditions being that the foreigners should be sold and the corinthians kept as prisoners of war till their fate should be otherwise decided
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:1.30.1,after the engagement the corcyraeans set up a trophy on leukimme a headland of corcyra and slew all their captives except the corinthians whom they kept as prisoners of war
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:1.30.2,defeated at sea the corinthians and their allies repaired home and left the corcyraeans masters of all the sea about those parts sailing to leucas a corinthian colony they ravaged their territory and burnt cyllene the harbor of the eleans because they had furnished ships and money to corinth
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:1.30.3,for almost the whole of the period that followed the battle they remained masters of the sea and the allies of corinth were harassed by corcyraean cruisers at last corinth roused by the sufferings of her allies sent out ships and troops in the fall of the summer who formed an encampment at actium and about chimerium in thesprotis for the protection of leucas and the rest of the friendly cities
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:1.30.4,the corcyraeans on their part formed a similar station on leukimme neither party made any movement but they remained confronting each other till the end of the summer and winter was at hand before either of them returned home
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:1.31.1,corinth exasperated by the war with the corcyraeans spent the whole of the year after the engagement and that succeeding it in building ships and in straining every nerve to form an efficient fleet rowers being drawn from peloponnese and the rest of hellas by the inducement of large bounties
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:1.31.2,the corcyraeans alarmed at the news of their preparations being without a single ally in hellas for they had not enrolled themselves either in the athenian or in the lacedaemonian confederacy decided to repair to athens in order to enter into alliance and to endeavor to procure support from her
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:1.31.3,corinth also hearing of their intentions sent an embassy to athens to prevent the corcyraean navy being joined by the athenian and her prospect of ordering the war according to her wishes being thus impeded
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:1.31.4,an assembly was convoked and the rival advocates appeared the corcyraeans spoke as follows
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:1.32.1,athenians when a people that have not rendered any important service or support to their neighbors in times past for which they might claim to be repaid appear before them as we now appear before you to solicit their assistance they may fairly be required to satisfy certain preliminary conditions they should show first that it is expedient or at least safe to grant their request next that they will retain a lasting sense of the kindness but if they cannot clearly establish any of these points they must not be annoyed if they meet with a rebuff
urn:cts:greekLit:tlg0003.tlg001.perseus-eng3:1.32.2,now the corcyraeans believe that with their petition for assistance they can also give you a satisfactory answer on these points and they have therefore despatched us hither
