ID,identifier,PublishingDate,Date (DDMMYYYY),Month,Issued,Publisher,Author,Author (detailed),Title,description,Titel_quake,cera,aftershock,red-zone,liquefaction,Brownlee,BobParker,christchurchANDrebuild,eqc,canterburyANDquake,christchurchANDquake,EQ_Score,Summary_Score
27740,INNZ-27740,20101210,10/12/2010,2010-12,"""10 Dec 2010; p.A2""","""New Zealand herald""","""Booker, Jarrod""","""Jarrod Booker""","""Help in time of need for earthquake's victims""","""Help in time of need for earthquake's victims""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
28604,INNZ-28604,20110219,19/02/2011,2011-02,"""19 Feb 2011; p.C5""","""Press (Christchurch, N.Z.)""","""Gorman, Paul,""","""Paul Gorman""","""Southern jitters""","""Reports in the wake of the September 2010 Christchurch earthquake Dunedin is taking a look at their own heritage buildings and how much they might lose if they were to experience a significant earthquake. Takes stock of the number of Historic Places Trust category one buildings, how many of those are earthquake strengthened, the number of heritage visitors that come to Dunedin and the economic benefit that brings. Assesses the likelihood of an earthquake in Dunedin considering the location of fault lines in the area and what the city has experienced so far. Comments on the current policy of Dunedin City Council with regard to earthquake strengthening of buildings.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
28626,INNZ-28626,20101006,06/10/2010,2010-10,"""6 Oct 2010; p.A4""","""New Zealand herald""","""Booker, Jarrod""","""Jarrod Booker""","""Aftershock adding to main quake damage""","""Aftershock adding to main quake damage""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
29270,INNZ-29270,20110227,27/02/2011,2011-02,"""27 Feb 2011; n.334:p.2-3""","""New Zealand herald""","""Carroll, Joanne""","""Joanne Carroll""","""A helping hand leads to death for man on the way home""","""Tells of Owen Wright, one of many who passed away while trying to help others in the Christchurch earthquake.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
29277,INNZ-29277,20110227,27/02/2011,2011-02,"""27 Feb 2011; n.334:p.5""","""New Zealand herald""","""Anstiss, Celeste Gorrell""","""Celeste Gorrell Anstiss""","""Quiet hero becomes a Facebook sensation""","""Tells of one of the heroes of the Christchurch earthquake.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
29301,INNZ-29301,20110227,27/02/2011,2011-02,"""27 Feb 2011; n.334:p.6-7""","""New Zealand herald""","""""","""""","""Stories from the suburbs""","""Tells of the 12 suburbs in Christchurch surrounding Lyttelton and what affects the Christchurch earthquake has caused these towns. Suburbs include; Papanui, Avonhead, Yaldhurst, Sockburn, Templeton, Opawa, Shirley, Burwood, Southshore and Sumner.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
29323,INNZ-29323,20110305,05/03/2011,2011-03,"""5 Mar 2011; v.227 n.3695:p.17-23""","""Listener (Wellington, N.Z.)""","""Macfie, Rebecca""","""Rebecca Macfie [and others]""","""Quake : 12.51, Tuesday, February 22, 2011; Fatal failure""","""Covers the effects of the devastating 6.3 magnitude earthquake, which has caused irrevocable damage and killed a substantial number of people, principally in the Central Business District. Ask why, concentrating on the CBD, did so many major buildings fall so catastrophically. Briefly profiles some of the stories of those who had close calls in the earthquake, and considers what long-lasting effects the ruination of Christchurch city will have on its residents.""",1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.2
29324,INNZ-29324,20110305,05/03/2011,2011-03,"""5 Mar 2011; v.227 n.3695""","""Listener (Wellington, N.Z.)""","""Macfie, Rebecca""","""Rebecca Macfie [and others]""","""Quake : 12.51, Tuesday, February 22, 2011; Fatal failure""","""Covers the effects of the devastating 6.3 magnitude earthquake, which has caused irrevocable damage and killed a substantial number of people, principally in the Central Business District. Asks why, concentrating on the CBD, did so many major buildings fall so catastrophically. Briefly profiles some of the stories of those who had close calls in the earthquake, and considers what long-lasting effects the ruination of Christchurch city will have on its residents.""",1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.2
29333,INNZ-29333,20110305,05/03/2011,2011-03,"""5 Mar 2011; v.227 n.3695:p.24-25""","""Listener (Wellington, N.Z.)""","""Clifton, Jane,""","""Jane Clifton""","""The bottom line""","""Looks at where the money is going to come from to fix Christchurch and how this will affect what happens. Suggests that taxpayers may question the policy of guaranteeing to restore the ground, asking instead whether to simply accept that some places are too unstable to be built on. Considers this in light of the Earthquake Commission being the only major insurer in the world to insure the ground beneath buildings affected by an earthquake.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
29461,INNZ-29461,20110219,19/02/2011,2011-02,"""19 Feb 2011; p.47""","""Otago daily times""","""Entwisle, Peter""","""Peter Entwisle""","""Paying the past its due""","""Offers advice about the preservation of Dunedin's old buildings, discussing who should do it and who should pay for it.  Notes that the topic of heritage buildings has beome timely in the wake of the Christchurch earthquake (September 4 2010) and the unassisted collapse of the part of the Barron Building in Rattray Street. Recaps Dunedin's record of destroying and preserving its historic buildings. Touches on the deficit in the recording of heritage buildings, mentioning the role of the Historic Places Trust.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
29564,INNZ-29564,20110227,27/02/2011,2011-02,"""27 Feb 2011; n.334:sup.p.2""","""New Zealand herald""","""Milne, Jonathan""","""Jonathan Milne""","""Brick by brick, we'll return""","""Tells of the Christchurch Cathedral collapsing under the earthquake, but has the hopes of locals and those who grew up in Canterbury to rebuild and restore the Cathedral.""",0,0,0,0,0,0,0,1,0,1,1,0.2727272727272727,0.3
29565,INNZ-29565,20110227,27/02/2011,2011-02,"""27 Feb 2011; n.334:sup.p.6-7""","""New Zealand herald""","""Fisher, David""","""David Fisher""","""Seconds to flee as six floors fall""","""Talks with Mary-Anne Jackson, one of the survivors working in the CTV building that collapsed in the Christchurch earthquake and took most of her colleagues.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
29567,INNZ-29567,20110227,27/02/2011,2011-02,"""27 Feb 2011; n.334:sup.p.12-13""","""New Zealand herald""","""McCormick, Gary,""","""Gary McCormick""","""The city was the colour of death""","""Gives authors account of the Christchurch earthquake.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
29569,INNZ-29569,20110227,27/02/2011,2011-02,"""27 Feb 2011; n.334:sup.p.16""","""New Zealand herald""","""Woodham, Kerre""","""Kerre Woodham""","""Their spirit is strong""","""Gives authors recount of the day of the Christchurch earthquake (Feb 22 2011).""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
29613,INNZ-29613,20110226,26/02/2011,2011-02,"""26 Feb 2011; p.B3""","""Press (Christchurch, N.Z.)""","""Quigley, Sarah""","""Sarah Quigley""","""Quake pain felt in Berlin""","""Recounts the author's experience of watching news coverage of the earthquake via live internet streaming while living in Berlin.""",1,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.1
29657,INNZ-29657,20110226,26/02/2011,2011-02,"""26 Feb 2011; p.A13""","""Dominion post (Wellington, N.Z.)""","""Glionna, John M.""","""John M. Glionna""","""Uncle Bob, he's the everywhere mayor""","""Looks at the actions of the Christchurch mayor before and after the Feb 2011 earthquake, noting praise and criticism from NZers. Evaluates the effect of his work as a television host.  Touches on the earthquake's role in the city's mayoral race of 2010.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
29698,INNZ-29698,20110226,26/02/2011,2011-02,"""26 Feb 2011; p.C2""","""New Zealand herald""","""Gaynor, Brian""","""Brian Gaynor""","""Quake wake-up call for disaster insurer""","""Looks at the impact the Canterbury/Christchurch earthquakes may have on the Earthquake Commission (EQC) and its ability to insure future natural disasters.""",1,0,0,0,0,0,0,0,1,1,1,0.36363636363636365,0.4
29869,INNZ-29869,20110226,26/02/2011,2011-02,"""26 Feb 2011; p.39""","""Otago daily times""","""Poole, Marian""","""Marian Poole""","""Kooky concert provides simple togetherness""","""Reviews performances in the Last Night of the Proms, 25 Feb 2011, Dunedin Town Hall, including a piece by Mayor Dave Cull and songs sung in recognition of the Feb 22 Christchurch earthquake.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
29922,INNZ-29922,20110228,28/02/2011,2011-02,"""28 Feb 2011; p.13""","""Otago daily times""","""Van Kempen, Lynda""","""Lynda van Kempen""","""Art deco crowds respond to quake""","""Reports on the 11th Art Deco festival, held in Ranfurly Feb 2011, noting the special fundraising events held to assist people affected by the Christchurch earthquake.""",1,0,0,0,0,0,0,0,0,0,1,0.18181818181818182,0.2
29934,INNZ-29934,20110301,01/03/2011,2011-03,"""1 Mar 2011; p.2""","""Otago daily times""","""De Reus, Helena""","""Helena de Reus""","""'Quaky cat' being reprinted""","""Reports on plans to reprint the title by the Caitlin-based author that describes a cat's experience of an earthquake and is aimed at raising funds for the September 4 2010 and now the February 22 2011 earthquakes in the Christchurch region.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
30179,INNZ-30179,20110312,12/03/2011,2011-03,"""12 Mar 2011; v.227 n.3696:p.12-13""","""Listener (Wellington, N.Z.)""","""Clifton, Jane,""","""Jane Clifton""","""As good as it gets""","""Comments on inevitable emotional outbursts by public figures following the earthquake. Posits homelessness as the major issue facing the Government, recapping the cover provided by most house insurance policies. Describes the process that must be followed before insurance companies can make payouts. Notes the unusual step that the Government may take regarding post-earthquake land restoration. Warns of the difficulty of governmental plans to spur growth while meeting the needs of people in Canterbury.""",0,0,0,0,0,0,0,0,0,1,0,0.09090909090909091,0.1
30193,INNZ-30193,20110312,12/03/2011,2011-03,"""12 Mar 2011; v.227 n.3696:p.14-16""","""Listener (Wellington, N.Z.)""","""MacFie, Rebecca""","""Rebecca MacFie""","""Hope and despair""","""Shares her experience of the earthquake and seeing the destruction of and around her home of 17 years. Visits the CBD and other parts of the city reporting on the sights and smells of post-earthquake Christchurch, including the good and humorous things that are also happening. Relays the issues of rebuilding, unemployment, and the possible lack of doctors to care for crush victims. Looks to the need for a sensible vision for the city for those who are destined to stay there.""",0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.2
30208,INNZ-30208,20110312,12/03/2011,2011-03,"""12 Mar 2011; v.227 n.3696:p.17-19, 21""","""Listener (Wellington, N.Z.)""","""Laugesen, Ruth""","""Ruth Laugesen""","""Past tense""","""Discusses the debate on heritage versus safety in NZ, in the wake of buildings crumbling in the Canterbury earthquakes. Indicates how older and more recently built structures fared in the Feb 22 earthquake, including the Pyne Gould building and the ChristChurch Cathedral. Examines the purpose of earthquake strengthening and the requirements of the 2004 Building Act. Notes the safety status of post-earthquake buildings in Napier. Laments the cautiousness of authorities regarding earthquake-prone buildings. Speaks to councillors and heritage experts about the building code strength of structures in Wellington. Notes the number of unreinforced masonry buildings in NZ. Cites heritage specialists regarding the tradeoff between saftey, cost and heritage.""",0,0,0,0,0,0,0,0,0,1,1,0.18181818181818182,0.2
30220,INNZ-30220,20110312,12/03/2011,2011-03,"""12 Mar 2011; v.227 n.3696:p.20""","""Listener (Wellington, N.Z.)""","""Black, Joanne""","""Joanne Black""","""Lessons from Kobe""","""Talks to University of British Columbia geography professor David Edgington about his research into reconstruction following the 1995 earthquake in Kobe, Japan, highlighting contrasts with and lessons for Christchurch. Advises of the need for speed and to provide long-term confidence for private sector rebuilding.  [Print exclusive]""",0,0,0,0,0,0,0,1,0,0,1,0.18181818181818182,0.2
30303,INNZ-30303,20110306,06/03/2011,2011-03,"""6 Mar 2011; n.335:p.34-35""","""New Zealand herald""","""Meng-Yee, Carolyne""","""Carolyne Meng-Yee""","""Strength to lead city in the eye of a storm""","""Talks to the Christchurch mayoress about the response of the mayoral couple to the devastating earthquake.""",0,0,0,0,0,0,0,0,0,0,1,0.09090909090909091,0.1
30325,INNZ-30325,20110305,05/03/2011,2011-03,"""5 Mar 2011; p.A1,4""","""Press (Christchurch, N.Z.)""","""Van Beynen, Martin""","""Martin van Beynen and Glenn Conway""","""Help from all directions [part 1]; Mayor to hold public meetings""","""Focuses on the effects of the earthquake on residents and businesses in the eastern suburbs. Informs that Mayor Bob Parker will address four open-air meeting in various parts of the eastern suburbs, 6 Mar 2011.""",0,0,0,0,0,0,1,0,0,0,0,0.09090909090909091,0.1
