identifier,TopicValue2,Topic,TopicValue,Record.Index,origin_url,title,Date,Month,Cartoonists,Publisher,Republished,Page.no,description,Authorities,SubjectAuthorities,NameAuthorities,EQPred_RingKen,Brownlee,KeyJohn,ParkerRobert,CHCHCityCouncil,EnglishSimon,MarryattTony,RingKen,SouthCanterburyFinanceLtd,CERA,AMI,ChristchurchCathedral,BuildingsEarthquakeEffect,Aftershocks,BuildingsRepairReconstruction,CityPlanning,Disasters_PsychologicalAspects,Sewerage,InfrastructureEconomics,Courage,World.Cup,EconomicCondition,people_business_cbd_large_red_zone_owners_house,rubble_time_title_pm_plan_people_toilet,red_city_areas_red_zone_liquefaction_black_wearing,people_rescue_arm_surrounded_weeks_rubble_hand,finance_bill_english_holds_economy_large_represents_chch,portaloo_damage_house_toilet_portaloos_problems_back,buildings_march_huge_caused_kiwi_city_japan,aftershocks_word_liquefaction_aftershock_humour_version_great,buildings_people_heading_building_rebuild_refugees_city,move_zone_homes_orange_people_june_made,rugby_government_damage_cost_billion_auckland_prime,south_island_finance_reading_represents_damage_hit,bob_parker_mayor_elections_anderton_local_body_october,people_moon_asks_ken_ring_day_replies_predictions,cera_recovery_eqc_house_prime_work_shipping,council_city_government_tony_marryatt_pay_rise_comments_public,insurance_ami_companies_home_damage_version_company
DCDL-0015627,10.4763406940063,move_zone_homes_orange_people_june_made,0.476340694006309,279,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1361836,""Canterbury?" "No - The ACT Party" 17 September 2010",17/09/2010,2010-09,"Hawkey, Allan Charles",Waikato times (Newspaper),0,"WT 6","A man reads a newspaper with a headline Aftershocks His wife thinks it refers to the Canterbury earthquake of 4th September but it actually refers to the implosion of the ACT Party","Earthquake aftershocks (subject_authority)","Earthquake aftershocks (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.476340694006309,0.00315457413249211,0.476340694006309,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211,0.00315457413249211
DCDL-0015640,13.8930307941653,bob_parker_mayor_elections_anderton_local_body_october,0.893030794165316,310,,"Chch Mayoralty. Wigram MP.",14/09/2010,2010-09,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),0,"P A16","Shows Jim Anderton who is MP for Wigram and is standing for Mayor of Christchurch in the 9 October local body elections Anderton stretches as he tries to keep a foothold in both roles shown metaphorically as a large crack","Local elections (subject_authority) # Mayors - Election (subject_authority) # ON ANOTHER TOPIC","Local elections (subject_authority) # Mayors - Election (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0.0826580226904376,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.893030794165316,0.00162074554294976,0.00162074554294976,0.00162074554294976,0.00162074554294976
DCDL-0015642,8.520184544406,aftershocks_word_liquefaction_aftershock_humour_version_great,0.520184544405998,284,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1362757,"Tremor Strike. Simply guess the magnitude of the next four consecutive aftershocks and WIN BIG! 16 September 2010",16/09/2010,2010-09,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),0,"P A18","A Lotto game called Tremor Strike invites people to Simply guess the magnitude of the next four consecutive aftershocks and WIN BIG Four differently coloured balls each with a tremor magnitude number bounce across the shaking ground Refers to the earthquake of 4th September and the continuing aftershocks Also relates to emergence of so called quake humour","Earthquake aftershocks (subject_authority)","Earthquake aftershocks (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.174163783160323,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.520184544405998,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.0588235294117647,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.231833910034602
DCDL-0015644,12.4296205630355,south_island_finance_reading_represents_damage_hit,0.429620563035496,290,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1362759,"Latest NZ Adventure Tourism?... 21 September 2010",21/09/2010,2010-09,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),0,"P A14","In a series of four frames we see ideas for the latest in NZ Adventure tourism They show Ride the twisters Dodge the masonry Survive the snow dumps and brown water punting The cartoons employ quake humour to refer to the wild spring weather and the Canterbury earthquake of 4th September","Snow - New Zealand (subject_authority) # Waikato Region (place_authority) # Buildings - Earthquake effects (subject_authority)","Snow - New Zealand (subject_authority) # Waikato Region (place_authority) # Buildings - Earthquake effects (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.307221542227662,0.00122399020807834,0.00122399020807834,0.184822521419829,0.429620563035496,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.0624235006119951,0.00122399020807834
DCDL-0015664,12.629009762901,south_island_finance_reading_represents_damage_hit,0.629009762900976,292,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1362788,"Was it something we said? 23 September 2010",23/09/2010,2010-09,"Winter, Mark",Southland times (Newspaper),0,"ST 10","A weather map of New Zealand is shown beset with dreadful weather conditions that include cyclones and lightning strikes there is also earthquake activity around the Canterbury region Text reads Was it something we said Refers to the Canterbury earthquake of 4th September 2010 and the spring storms with wind rain and snow in recent weeks","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.280334728033473,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.629009762900976,0.00139470013947001,0.00139470013947001,0.00139470013947001,0.0711297071129707,0.00139470013947001
DCDL-0015674,6.44268077601411,portaloo_damage_house_toilet_portaloos_problems_back,0.442680776014109,256,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1363144,"NZ to import dung beetles to process organic waste. 24 September 2010",27/09/2010,2010-09,"Evans, Malcolm Paul",Press (Christchurch, N.Z.) (Newspaper),0,"P A14","A man reads a newspaper report about dung beetles being imported to process organic waste In the second frame someone in one of a row of three portaloos wonders whether dung beetles would be better at it than the Council Refers to the need for portaloos in the Canterbury region after the 4th September earthquake that damaged much plumbing infrastructure","Christchurch (N.Z.). City Council (name_authority) # Portable toilets (subject_authority) # Sewerage (subject_authority)","Portable toilets (subject_authority) # Sewerage (subject_authority)","Christchurch (N.Z.). City Council (name_authority)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.178130511463845,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.442680776014109,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.0017636684303351,0.354497354497354,0.0017636684303351
DCDL-0015710,15.6761619190405,cera_recovery_eqc_house_prime_work_shipping,0.67616191904048,269,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1364392,""We still haven't seen an assessor!" "And that's with the extra hour they've hand since daylight saving kicked in!" 29 September 2010",29/09/2010,2010-09,"Evans, Malcolm Paul",Timaru herald (Newspaper),1,"TH ? 29.9; P A16 1.10.10","A man complains about not having seen an assessor even with the extra hour they have had since daylight savings started He stands with a friend outside his house which has a crack running through it and a collapsed garden wall Refers to the heavy weight of work on assessors after the Canterbury earthquake of 4th September 2010","Insurance companies (subject_authority) # Insurance claims (subject_authority)","Insurance companies (subject_authority) # Insurance claims (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.00149925037481259,0.0764617691154423,0.00149925037481259,0.00149925037481259,0.226386806596702,0.00149925037481259,0.00149925037481259,0.67616191904048,0.00149925037481259,0.00149925037481259
DCDL-0015713,13.8580171358629,bob_parker_mayor_elections_anderton_local_body_october,0.858017135862913,81,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1364397,""Christchurch quake has affected some more than others" 30 September 2010",01/10/2010,2010-10,"Evans, Malcolm Paul",Timaru herald (Newspaper),1,"TH 6; W 10 7.10.10","Christchurch Mayor Bob Parker smiles from the top of a cliff while Jim Anderton his chief rival for mayor in the local body elections to be held on 9th October 2010 lands with a bump as the ground on which he was standing collapses Refers to the unexpected and advantageous public exposure gained by the incumbent mayor because of the Christchurch earthquake on 4 September","Parker, Robert John (Sir), 1953- (name_authority) # Anderton, James Patrick (Hon), 1938- (name_authority) # Christchurch (N.Z.). City Council (name_authority) # Mayors - New Zealand - Canterbury Region (subject_authority) # Local elections (subject_authority)","Mayors - New Zealand - Canterbury Region (subject_authority) # Local elections (subject_authority)","Parker, Robert John (Sir), 1953- (name_authority) # Anderton, James Patrick (Hon), 1938- (name_authority) # Christchurch (N.Z.). City Council (name_authority)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.0624235006119951,0.00122399020807834,0.858017135862913,0.0624235006119951,0.00122399020807834,0.00122399020807834,0.00122399020807834
DCDL-0015720,13.9815455594002,bob_parker_mayor_elections_anderton_local_body_october,0.981545559400231,88,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/675585,""Here's me helping Christchurch people hurt by the quake. ... In fact I've been so busy helping Christchurch ...I forgot about the election." 4 October 2010",06/10/2010,2010-10,"Evans, Malcolm Paul",Timaru herald (Newspaper),0,"TH 10","In a series of five out of six caricatures Christchurch Mayor Bob Parker shows photographs of himself helping people hurt by the 4 September earthquake and helping Christchurch after the earthquake In the sixth caricature he disingenuously smirks and says that he has been so busy helping Christchurch that he forgot about the Mayoral election he then affects a philosophical stance about his chances Refers to the advantage that the earthquake of 4th September has given the incumbent mayor Bob Parker in the local body elections of 9th October","Parker, Robert John (Sir), 1953- (name_authority) # Christchurch (N.Z.). City Council (name_authority) # Mayors - Election (subject_authority) # Local elections (subject_authority)","Mayors - Election (subject_authority) # Local elections (subject_authority)","Parker, Robert John (Sir), 1953- (name_authority) # Christchurch (N.Z.). City Council (name_authority)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.981545559400231,0.00115340253748558,0.00115340253748558,0.00115340253748558,0.00115340253748558
DCDL-0015726,4.48549323017408,people_rescue_arm_surrounded_weeks_rubble_hand,0.485493230174081,63,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1365495,"Scott, Thomas, 1947-:'Relax, it's not an aftershock. It's the Canterbury Earthquake Response and Recovery Act...' 5 October 2010",05/10/2010,2010-10,"Scott, Thomas",Dominion post (Newspaper),1,"DP ?; NM 9","Refers to the government s Canterbury Earthquake Response and Recovery Act suggesting that it removes constitutional safeguards 26 experts in constitutional law from all six of the country s law faculties have penned a letter condemning the Government s earthquake response legislation","Emergency management (subject_authority)","Emergency management (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.485493230174081,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.00193423597678917,0.485493230174081,0.00193423597678917
DCDL-0015734,6.98255179934569,portaloo_damage_house_toilet_portaloos_problems_back,0.982551799345692,163,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1365513,""The bin!... not the portaloo!" 25 September 2010",25/09/2010,2010-09,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),0,"P A23 (also 11.1.11 A10)","The small crane on the back of a rubbish truck has picked up a whole portaloo and dumped its contents a man with his pants around his ankles into the rubbish The driver tells the crane operator that he should have emptied the bin Not the portaloo A streetsign reads Avonside Refers to the use of portaloos in parts of Christchurch since the earthquake of 4th September because of damage to plumbing infrastructure","Portable toilets (subject_authority) # Sewerage (subject_authority) # Public utilities - Earthquake effects (subject_authority) # Sewerage (subject_authority)","Portable toilets (subject_authority) # Sewerage (subject_authority) # Public utilities - Earthquake effects (subject_authority) # Sewerage (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.982551799345692,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422,0.00109051254089422
DCDL-0015735,6.85801713586291,portaloo_damage_house_toilet_portaloos_problems_back,0.858017135862913,259,http://tapuhi.natlib.govt.nz/cgi-bin/spydus/NAV/GLOBAL/OPHDR/1/1365514,""So... er, has the sewer been down long?" 30 September 2010",30/09/2010,2010-09,"Nisbet, Alastair",Press (Christchurch, N.Z.) (Newspaper),0,"P A16","A man knocks at the door of a portaloo and asks if the sewer has been down long The portaloo has a TV mast a washingline a letterbox and flowers planted outside In the background is a wrecked house Refers to the use of portaloos in parts of Christchurch since the earthquake of 4th September because of damage to plumbing and sewage infrastructure","Portable toilets (subject_authority) # Sewerage (subject_authority) # Sewerage (subject_authority)","Portable toilets (subject_authority) # Sewerage (subject_authority) # Sewerage (subject_authority)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.858017135862913,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.00122399020807834,0.123623011015912,0.00122399020807834,0.00122399020807834,0.00122399020807834
